0.,0.,0.,0.,0.14705882,0.23529412,0.23529412,0.23529412,0.23529412,0.23529412,0.32352941,0.38235294,0.41176471,0.41176471,0.41176471,0.41176471,0.47058824,0.47058824,0.47058824,0.47058824,0.47058824,0.5,0.5,0.52941176,0.61764706,0.61764706,0.61764706,0.70588235,0.76470588,0.79411765,0.85294118,0.94117647,0.97058824,1.02941176,1.02941176,1.02941176,1.05882353,1.08823529,1.11764706,1.26470588,1.26470588,1.32352941,1.32352941,1.38235294,1.41176471,1.44117647,1.5,1.5,1.58823529,1.67647059,1.70588235,1.76470588,1.79411765,1.85294118,1.97058824,2.11764706,2.17647059,2.32352941,2.38235294,2.44117647,2.52941176,2.67647059,2.70588235,2.73529412,2.73529412,2.79411765,2.85294118,2.91176471,3.02941176,3.08823529,3.11764706,3.14705882,3.17647059,3.20588235,3.26470588,3.29411765,3.41176471,3.47058824,3.67647059,3.91176471,4.02941176,4.17647059,4.35294118,4.52941176,4.61764706,4.64705882,4.70588235,5.08823529,5.14705882,5.17647059,5.20588235,5.20588235,5.20588235,5.20588235,5.23529412,5.5,6.26470588,14.79411765,14.79411765,14.79411765
0.,0.,0.,0.,0.,0.,0.,0.,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.04545455,0.09090909,0.09090909,0.09090909,0.22727273,0.22727273,0.31818182,0.31818182,0.31818182,0.36363636,0.36363636,0.36363636,0.36363636,0.36363636,0.36363636,0.40909091,0.40909091,0.45454545,0.45454545,0.45454545,0.45454545,0.45454545,0.45454545,0.5,0.5,0.5,0.5,0.5,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.63636364,0.63636364,0.63636364,0.68181818,0.72727273,0.86363636,0.95454545,1.,1.04545455,1.09090909,1.22727273,1.22727273,1.27272727,1.36363636,1.45454545,1.45454545,1.45454545,1.45454545,1.5,1.54545455,1.59090909,1.63636364,1.63636364,1.77272727,1.77272727,1.90909091,1.90909091,1.90909091,2.,2.,2.13636364,2.31818182,2.45454545,2.59090909,2.68181818,2.72727273,2.81818182,3.,3.45454545,3.59090909,4.68181818,5.27272727,6.40909091,12.18181818
0.,0.,0.,0.,0.,0.,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.08695652,0.08695652,0.17391304,0.17391304,0.17391304,0.17391304,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.2173913,0.26086957,0.26086957,0.26086957,0.26086957,0.26086957,0.30434783,0.30434783,0.30434783,0.30434783,0.30434783,0.30434783,0.30434783,0.30434783,0.30434783,0.34782609,0.39130435,0.43478261,0.43478261,0.52173913,0.56521739,0.69565217,0.7826087,0.86956522,0.86956522,0.95652174,1.,1.04347826,1.08695652,1.13043478,1.17391304,1.2173913,1.30434783,1.34782609,1.34782609,1.39130435,1.47826087,1.52173913,1.52173913,1.69565217,1.86956522,1.91304348,1.95652174,2.04347826,2.34782609,2.39130435,2.43478261,2.47826087,2.56521739,2.60869565,2.69565217,3.08695652,3.2173913,3.30434783,3.52173913,3.73913043,3.95652174,4.04347826,4.13043478,4.34782609,4.82608696,5.08695652,5.30434783,5.30434783,6.17391304
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04545455,0.04545455,0.04545455,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.09090909,0.22727273,0.22727273,0.22727273,0.22727273,0.22727273,0.22727273,0.27272727,0.27272727,0.27272727,0.27272727,0.27272727,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.31818182,0.36363636,0.36363636,0.45454545,0.5,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.54545455,0.63636364,0.63636364,0.63636364,0.72727273,0.81818182,0.81818182,0.90909091,0.95454545,0.95454545,1.,1.09090909,1.31818182,1.31818182,1.45454545,1.59090909,1.63636364,1.77272727,1.81818182,1.90909091,2.04545455,2.22727273,2.36363636,2.40909091,2.45454545,2.63636364,2.81818182,3.27272727,3.45454545,3.59090909,4.18181818,4.72727273,5.36363636,5.45454545,5.54545455
0.,0.,0.,0.,0.,0.,0.,0.13636364,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.18181818,0.22727273,0.22727273,0.27272727,0.31818182,0.31818182,0.40909091,0.40909091,0.40909091,0.40909091,0.40909091,0.40909091,0.40909091,0.40909091,0.40909091,0.5,0.5,0.5,0.54545455,0.54545455,0.54545455,0.59090909,0.59090909,0.59090909,0.68181818,0.68181818,0.72727273,0.77272727,0.77272727,0.77272727,0.77272727,0.77272727,0.81818182,0.86363636,0.90909091,1.09090909,1.18181818,1.18181818,1.18181818,1.31818182,1.40909091,1.40909091,1.54545455,1.54545455,1.59090909,1.63636364,1.63636364,1.68181818,1.68181818,1.77272727,1.77272727,1.81818182,1.86363636,1.86363636,1.86363636,1.86363636,1.90909091,1.95454545,1.95454545,2.04545455,2.09090909,2.22727273,2.31818182,2.40909091,2.5,2.63636364,2.77272727,2.95454545,3.04545455,3.13636364,3.31818182,3.54545455,3.72727273,3.72727273,3.95454545,4.22727273,4.31818182,4.63636364,5.04545455,5.59090909,7.,9.63636364,11.13636364
0.,0.,0.08823529,0.11764706,0.14705882,0.20588235,0.20588235,0.20588235,0.20588235,0.23529412,0.26470588,0.26470588,0.35294118,0.5,0.52941176,0.61764706,0.64705882,0.67647059,0.88235294,1.,1.08823529,1.17647059,1.20588235,1.29411765,1.41176471,1.41176471,1.44117647,1.47058824,1.61764706,1.67647059,1.79411765,1.91176471,2.05882353,2.17647059,2.29411765,2.38235294,2.41176471,2.5,2.55882353,2.61764706,2.67647059,2.76470588,2.82352941,2.91176471,2.97058824,3.02941176,3.14705882,3.20588235,3.23529412,3.23529412,3.26470588,3.29411765,3.29411765,3.32352941,3.35294118,3.35294118,3.35294118,3.41176471,3.47058824,3.58823529,3.61764706,3.70588235,3.79411765,3.88235294,4.,4.08823529,4.29411765,4.32352941,4.38235294,4.47058824,4.52941176,4.67647059,4.70588235,4.73529412,4.79411765,4.85294118,4.94117647,5.,5.02941176,5.05882353,5.05882353,5.08823529,5.14705882,5.20588235,5.20588235,5.26470588,5.38235294,5.38235294,5.41176471,5.44117647,5.44117647,5.44117647,5.44117647,5.47058824,5.55882353,5.61764706,5.61764706,5.73529412,6.58823529,15.08823529
0.,0.,0.,0.,0.04545455,0.04545455,0.18181818,0.27272727,0.40909091,0.40909091,0.45454545,0.45454545,0.5,0.5,0.63636364,0.68181818,0.77272727,0.86363636,1.04545455,1.13636364,1.22727273,1.27272727,1.40909091,1.45454545,1.45454545,1.45454545,1.45454545,1.5,1.59090909,1.59090909,1.68181818,1.72727273,1.77272727,1.81818182,1.81818182,1.86363636,1.95454545,1.95454545,1.95454545,1.95454545,2.04545455,2.09090909,2.09090909,2.09090909,2.13636364,2.18181818,2.22727273,2.27272727,2.31818182,2.45454545,2.54545455,2.54545455,2.54545455,2.54545455,2.54545455,2.59090909,2.68181818,2.68181818,2.68181818,2.72727273,2.72727273,2.77272727,2.81818182,2.81818182,2.86363636,2.86363636,2.90909091,3.09090909,3.09090909,3.13636364,3.13636364,3.27272727,3.31818182,3.31818182,3.31818182,3.45454545,3.54545455,3.63636364,3.63636364,3.63636364,3.72727273,3.77272727,3.90909091,4.04545455,4.22727273,4.40909091,4.45454545,4.68181818,4.81818182,4.90909091,5.09090909,5.45454545,5.63636364,5.95454545,6.45454545,6.81818182,7.27272727,7.63636364,8.5,13.40909091
0.,0.04347826,0.04347826,0.13043478,0.17391304,0.17391304,0.17391304,0.17391304,0.17391304,0.2173913,0.2173913,0.26086957,0.26086957,0.26086957,0.30434783,0.34782609,0.47826087,0.65217391,0.73913043,0.73913043,0.7826087,0.91304348,1.04347826,1.17391304,1.17391304,1.26086957,1.43478261,1.52173913,1.60869565,1.73913043,1.82608696,2.13043478,2.17391304,2.39130435,2.43478261,2.43478261,2.69565217,2.69565217,2.7826087,3.08695652,3.30434783,3.43478261,3.7826087,3.91304348,4.13043478,4.2173913,4.43478261,4.69565217,4.82608696,5.34782609,5.69565217,6.08695652,6.26086957,6.43478261,6.56521739,6.56521739,6.69565217,6.95652174,7.17391304,7.7826087,8.30434783,8.65217391,9.17391304,9.39130435,9.91304348,10.26086957,10.52173913,10.82608696,11.13043478,11.86956522,12.60869565,13.43478261,13.52173913,14.52173913,15.52173913,16.52173913,17.26086957,17.82608696,18.86956522,19.30434783,19.69565217,20.52173913,21.39130435,22.17391304,22.7826087,23.04347826,23.26086957,23.56521739,23.95652174,24.34782609,24.73913043,26.08695652,26.95652174,28.7826087,29.13043478,29.2173913,29.47826087,29.52173913,29.52173913,29.52173913
0.,0.04545455,0.04545455,0.04545455,0.04545455,0.13636364,0.18181818,0.22727273,0.27272727,0.27272727,0.31818182,0.36363636,0.45454545,0.5,0.5,0.72727273,0.72727273,0.72727273,0.72727273,0.72727273,0.72727273,0.72727273,0.72727273,0.81818182,0.81818182,0.81818182,1.04545455,1.22727273,1.22727273,1.40909091,1.40909091,1.5,1.59090909,2.,2.40909091,2.45454545,2.59090909,2.95454545,3.54545455,4.18181818,4.36363636,4.54545455,4.59090909,4.81818182,5.5,6.13636364,6.40909091,7.18181818,7.27272727,7.36363636,7.77272727,7.95454545,8.09090909,8.31818182,8.68181818,9.09090909,9.31818182,9.54545455,9.81818182,10.27272727,10.68181818,10.68181818,10.86363636,11.18181818,11.40909091,11.59090909,12.36363636,12.81818182,13.,13.22727273,13.63636364,13.86363636,14.09090909,15.04545455,15.63636364,16.36363636,17.18181818,17.27272727,17.90909091,19.27272727,20.22727273,20.45454545,20.63636364,20.81818182,21.63636364,21.86363636,22.27272727,22.36363636,22.59090909,22.63636364,22.77272727,22.95454545,23.18181818,23.59090909,24.04545455,24.13636364,24.13636364,24.13636364,24.40909091,24.40909091
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04545455,0.09090909,0.18181818,0.18181818,0.22727273,0.31818182,0.31818182,0.36363636,0.40909091,0.40909091,0.40909091,0.5,0.5,0.54545455,0.54545455,0.59090909,0.72727273,0.77272727,1.,1.27272727,1.31818182,1.40909091,1.59090909,1.59090909,1.63636364,1.68181818,1.81818182,1.81818182,1.90909091,1.90909091,1.90909091,1.95454545,2.09090909,2.09090909,2.22727273,2.36363636,2.5,2.54545455,2.72727273,2.72727273,2.81818182,2.95454545,3.,3.04545455,3.04545455,3.36363636,3.45454545,3.5,3.63636364,3.77272727,3.81818182,3.81818182,3.86363636,3.90909091,3.95454545,4.13636364,4.22727273,4.22727273,4.31818182,4.36363636,4.54545455,4.77272727,4.86363636,5.,5.04545455,5.09090909,5.27272727,5.45454545,5.5,5.54545455,5.63636364,5.81818182,5.81818182,5.81818182,5.86363636,5.95454545,6.18181818,6.45454545,6.77272727,6.81818182,7.31818182,7.72727273,8.09090909,8.86363636,10.09090909,12.31818182,12.31818182
